4.6296 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'pyo', 'pygame'] (in that order).
29.3180 	EXP 	Created textWaitScreen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textWaitScreen', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
29.3205 	EXP 	Created textBlank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textBlank500', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='norm', win=Window(...), wrapWidth=1)
29.3344 	EXP 	Created textTestWord = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textTestWord', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
29.3368 	EXP 	Created textBlank500 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textBlank500', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='norm', win=Window(...), wrapWidth=1)
29.3692 	EXP 	Created textEnd = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='textEnd', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Press Space to end the experiment.', units='norm', win=Window(...), wrapWidth=1)
29.4117 	EXP 	textWelcome: autoDraw = True
46.4546 	DATA 	Keypress: e
46.5153 	EXP 	textWelcome: autoDraw = False
46.5153 	EXP 	textBlank500: autoDraw = True
47.0931 	EXP 	Imported Example_Experiment_words.xlsx as conditions, 13 conditions, 3 params
47.0941 	EXP 	Created sequence: random, trialTypes=13, nReps=1, seed=None
47.0950 	EXP 	New trial (rep=0, index=0): OrderedDict([('WordItem', 'PROFESSOR'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
47.1265 	EXP 	textBlank500: autoDraw = False
47.1265 	EXP 	textBlank500: autoDraw = False
47.1265 	EXP 	textStudyWord: text = 'PROFESSOR'
47.1265 	EXP 	textStudyWord: autoDraw = True
49.0525 	EXP 	textStudyWord: autoDraw = False
49.0525 	EXP 	textBlank500: autoDraw = True
49.5203 	EXP 	New trial (rep=0, index=1): OrderedDict([('WordItem', 'TEACHER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
49.5522 	EXP 	textBlank500: autoDraw = False
49.5522 	EXP 	textStudyWord: text = 'TEACHER'
49.5522 	EXP 	textStudyWord: autoDraw = True
51.5207 	EXP 	textStudyWord: autoDraw = False
51.5207 	EXP 	textBlank500: autoDraw = True
51.9895 	EXP 	New trial (rep=0, index=2): OrderedDict([('WordItem', 'CARPENTER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
52.0207 	EXP 	textBlank500: autoDraw = False
52.0207 	EXP 	textStudyWord: text = 'CARPENTER'
52.0207 	EXP 	textStudyWord: autoDraw = True
54.0231 	EXP 	textStudyWord: autoDraw = False
54.0231 	EXP 	textBlank500: autoDraw = True
54.4922 	EXP 	New trial (rep=0, index=3): OrderedDict([('WordItem', 'PLUMBER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
54.5491 	EXP 	textBlank500: autoDraw = False
54.5491 	EXP 	textStudyWord: text = 'PLUMBER'
54.5491 	EXP 	textStudyWord: autoDraw = True
56.5256 	EXP 	textStudyWord: autoDraw = False
56.5256 	EXP 	textBlank500: autoDraw = True
56.9943 	EXP 	New trial (rep=0, index=4): OrderedDict([('WordItem', 'COURIER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
57.0260 	EXP 	textBlank500: autoDraw = False
57.0260 	EXP 	textStudyWord: text = 'COURIER'
57.0260 	EXP 	textStudyWord: autoDraw = True
59.0290 	EXP 	textStudyWord: autoDraw = False
59.0290 	EXP 	textBlank500: autoDraw = True
59.4972 	EXP 	New trial (rep=0, index=5): OrderedDict([('WordItem', 'NURSE'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
59.5291 	EXP 	textBlank500: autoDraw = False
59.5291 	EXP 	textStudyWord: text = 'NURSE'
59.5291 	EXP 	textStudyWord: autoDraw = True
61.5307 	EXP 	textStudyWord: autoDraw = False
61.5307 	EXP 	textBlank500: autoDraw = True
61.9997 	EXP 	New trial (rep=0, index=6): OrderedDict([('WordItem', 'COBRA'), ('OldNew', 'Old'), ('ItemType', 'CW')])
62.0313 	EXP 	textBlank500: autoDraw = False
62.0313 	EXP 	textStudyWord: text = 'COBRA'
62.0313 	EXP 	textStudyWord: autoDraw = True
64.0333 	EXP 	textStudyWord: autoDraw = False
64.0333 	EXP 	textBlank500: autoDraw = True
64.5017 	EXP 	New trial (rep=0, index=7): OrderedDict([('WordItem', 'REVEREND'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
64.5335 	EXP 	textBlank500: autoDraw = False
64.5335 	EXP 	textStudyWord: text = 'REVEREND'
64.5335 	EXP 	textStudyWord: autoDraw = True
66.5366 	EXP 	textStudyWord: autoDraw = False
66.5366 	EXP 	textBlank500: autoDraw = True
67.0048 	EXP 	New trial (rep=0, index=8): OrderedDict([('WordItem', 'ELECTRICIAN'), ('OldNew', 'New'), ('ItemType', 'RelLure')])
67.0363 	EXP 	textBlank500: autoDraw = False
67.0363 	EXP 	textStudyWord: text = 'ELECTRICIAN'
67.0363 	EXP 	textStudyWord: autoDraw = True
69.0388 	EXP 	textStudyWord: autoDraw = False
69.0388 	EXP 	textBlank500: autoDraw = True
69.5066 	EXP 	New trial (rep=0, index=9): OrderedDict([('WordItem', 'SALESMAN'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
69.5387 	EXP 	textBlank500: autoDraw = False
69.5387 	EXP 	textStudyWord: text = 'SALESMAN'
69.5387 	EXP 	textStudyWord: autoDraw = True
71.5410 	EXP 	textStudyWord: autoDraw = False
71.5410 	EXP 	textBlank500: autoDraw = True
72.0106 	EXP 	New trial (rep=0, index=10): OrderedDict([('WordItem', 'ENGINEER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
72.0418 	EXP 	textBlank500: autoDraw = False
72.0418 	EXP 	textStudyWord: text = 'ENGINEER'
72.0418 	EXP 	textStudyWord: autoDraw = True
74.0424 	EXP 	textStudyWord: autoDraw = False
74.0424 	EXP 	textBlank500: autoDraw = True
74.5123 	EXP 	New trial (rep=0, index=11): OrderedDict([('WordItem', 'JANITOR'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
74.5434 	EXP 	textBlank500: autoDraw = False
74.5434 	EXP 	textStudyWord: text = 'JANITOR'
74.5434 	EXP 	textStudyWord: autoDraw = True
76.5461 	EXP 	textStudyWord: autoDraw = False
76.5461 	EXP 	textBlank500: autoDraw = True
77.0138 	EXP 	New trial (rep=0, index=12): OrderedDict([('WordItem', 'LAWYER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
77.0462 	EXP 	textBlank500: autoDraw = False
77.0462 	EXP 	textStudyWord: text = 'LAWYER'
77.0462 	EXP 	textStudyWord: autoDraw = True
79.0491 	EXP 	textStudyWord: autoDraw = False
79.0491 	EXP 	textBlank500: autoDraw = True
79.5489 	EXP 	textBlank500: autoDraw = False
79.5489 	EXP 	textBlank500: autoDraw = True
80.0489 	EXP 	textBlank500: autoDraw = False
80.0489 	EXP 	textWaitScreen: autoDraw = True
93.0034 	DATA 	Keypress: i
93.0288 	EXP 	textWaitScreen: autoDraw = False
93.0288 	EXP 	textBlank500: autoDraw = True
93.5286 	EXP 	Imported Example_Experiment_words.xlsx as conditions, 24 conditions, 3 params
93.5297 	EXP 	Created sequence: random, trialTypes=24, nReps=1, seed=None
93.5308 	EXP 	New trial (rep=0, index=0): OrderedDict([('WordItem', 'NURSE'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
93.5455 	EXP 	textBlank500: autoDraw = False
93.5455 	EXP 	textBlank500: autoDraw = False
93.5455 	EXP 	textTestWord: text = 'NURSE'
93.5455 	EXP 	textTestWord: autoDraw = True
94.4750 	DATA 	Keypress: y
94.4977 	EXP 	textTestWord: autoDraw = False
94.4977 	EXP 	textBlank500: autoDraw = True
94.9685 	EXP 	New trial (rep=0, index=1): OrderedDict([('WordItem', 'JANITOR'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
94.9979 	EXP 	textBlank500: autoDraw = False
94.9979 	EXP 	textBlank500: autoDraw = False
94.9979 	EXP 	textTestWord: text = 'JANITOR'
94.9979 	EXP 	textTestWord: autoDraw = True
95.9378 	DATA 	Keypress: y
95.9985 	EXP 	textTestWord: autoDraw = False
95.9985 	EXP 	textBlank500: autoDraw = True
96.4699 	EXP 	New trial (rep=0, index=2): OrderedDict([('WordItem', 'RATTLESNAKE'), ('OldNew', 'New'), ('ItemType', 'CWLure')])
96.4989 	EXP 	textBlank500: autoDraw = False
96.4989 	EXP 	textBlank500: autoDraw = False
96.4989 	EXP 	textTestWord: text = 'RATTLESNAKE'
96.4989 	EXP 	textTestWord: autoDraw = True
97.5766 	DATA 	Keypress: n
97.6006 	EXP 	textTestWord: autoDraw = False
97.6006 	EXP 	textBlank500: autoDraw = True
98.0710 	EXP 	New trial (rep=0, index=3): OrderedDict([('WordItem', 'COURIER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
98.1008 	EXP 	textBlank500: autoDraw = False
98.1008 	EXP 	textBlank500: autoDraw = False
98.1008 	EXP 	textTestWord: text = 'COURIER'
98.1008 	EXP 	textTestWord: autoDraw = True
98.8760 	DATA 	Keypress: y
98.9013 	EXP 	textTestWord: autoDraw = False
98.9013 	EXP 	textBlank500: autoDraw = True
99.3723 	EXP 	New trial (rep=0, index=4): OrderedDict([('WordItem', 'ENGINEER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
99.4016 	EXP 	textBlank500: autoDraw = False
99.4016 	EXP 	textBlank500: autoDraw = False
99.4016 	EXP 	textTestWord: text = 'ENGINEER'
99.4016 	EXP 	textTestWord: autoDraw = True
100.3458 	DATA 	Keypress: y
100.3693 	EXP 	textTestWord: autoDraw = False
100.3693 	EXP 	textBlank500: autoDraw = True
100.8405 	EXP 	New trial (rep=0, index=5): OrderedDict([('WordItem', 'PLANK'), ('OldNew', 'New'), ('ItemType', 'UnrelLure')])
100.8704 	EXP 	textBlank500: autoDraw = False
100.8704 	EXP 	textBlank500: autoDraw = False
100.8704 	EXP 	textTestWord: text = 'PLANK'
100.8704 	EXP 	textTestWord: autoDraw = True
101.7134 	DATA 	Keypress: n
101.7372 	EXP 	textTestWord: autoDraw = False
101.7372 	EXP 	textBlank500: autoDraw = True
102.2082 	EXP 	New trial (rep=0, index=6): OrderedDict([('WordItem', 'ELECTRICIAN'), ('OldNew', 'New'), ('ItemType', 'RelLure')])
102.2384 	EXP 	textBlank500: autoDraw = False
102.2384 	EXP 	textBlank500: autoDraw = False
102.2384 	EXP 	textTestWord: text = 'ELECTRICIAN'
102.2384 	EXP 	textTestWord: autoDraw = True
103.2479 	DATA 	Keypress: y
103.2722 	EXP 	textTestWord: autoDraw = False
103.2722 	EXP 	textBlank500: autoDraw = True
103.7436 	EXP 	New trial (rep=0, index=7): OrderedDict([('WordItem', 'PLUMBER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
103.7735 	EXP 	textBlank500: autoDraw = False
103.7735 	EXP 	textBlank500: autoDraw = False
103.7735 	EXP 	textTestWord: text = 'PLUMBER'
103.7735 	EXP 	textTestWord: autoDraw = True
104.6163 	DATA 	Keypress: y
104.6404 	EXP 	textTestWord: autoDraw = False
104.6404 	EXP 	textBlank500: autoDraw = True
105.1105 	EXP 	New trial (rep=0, index=8): OrderedDict([('WordItem', 'BOA'), ('OldNew', 'New'), ('ItemType', 'CWLure')])
105.1410 	EXP 	textBlank500: autoDraw = False
105.1410 	EXP 	textBlank500: autoDraw = False
105.1410 	EXP 	textTestWord: text = 'BOA'
105.1410 	EXP 	textTestWord: autoDraw = True
105.8807 	DATA 	Keypress: n
105.9415 	EXP 	textTestWord: autoDraw = False
105.9415 	EXP 	textBlank500: autoDraw = True
106.4121 	EXP 	New trial (rep=0, index=9): OrderedDict([('WordItem', 'PROFESSOR'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
106.4424 	EXP 	textBlank500: autoDraw = False
106.4424 	EXP 	textBlank500: autoDraw = False
106.4424 	EXP 	textTestWord: text = 'PROFESSOR'
106.4424 	EXP 	textTestWord: autoDraw = True
107.1522 	DATA 	Keypress: y
107.1762 	EXP 	textTestWord: autoDraw = False
107.1762 	EXP 	textBlank500: autoDraw = True
107.6465 	EXP 	New trial (rep=0, index=10): OrderedDict([('WordItem', 'DENTIST'), ('OldNew', 'New'), ('ItemType', 'RelLure')])
107.6767 	EXP 	textBlank500: autoDraw = False
107.6767 	EXP 	textBlank500: autoDraw = False
107.6767 	EXP 	textTestWord: text = 'DENTIST'
107.6767 	EXP 	textTestWord: autoDraw = True
108.4527 	DATA 	Keypress: n
108.4782 	EXP 	textTestWord: autoDraw = False
108.4782 	EXP 	textBlank500: autoDraw = True
108.9484 	EXP 	New trial (rep=0, index=11): OrderedDict([('WordItem', 'REDDEN'), ('OldNew', 'New'), ('ItemType', 'UnrelLure')])
108.9778 	EXP 	textBlank500: autoDraw = False
108.9778 	EXP 	textBlank500: autoDraw = False
108.9778 	EXP 	textTestWord: text = 'REDDEN'
108.9778 	EXP 	textTestWord: autoDraw = True
109.9210 	DATA 	Keypress: n
109.9462 	EXP 	textTestWord: autoDraw = False
109.9462 	EXP 	textBlank500: autoDraw = True
110.4171 	EXP 	New trial (rep=0, index=12): OrderedDict([('WordItem', 'THUT'), ('OldNew', 'New'), ('ItemType', 'UnrelLure')])
110.4468 	EXP 	textBlank500: autoDraw = False
110.4468 	EXP 	textBlank500: autoDraw = False
110.4468 	EXP 	textTestWord: text = 'THUT'
110.4468 	EXP 	textTestWord: autoDraw = True
111.2232 	DATA 	Keypress: n
111.2472 	EXP 	textTestWord: autoDraw = False
111.2472 	EXP 	textBlank500: autoDraw = True
111.7186 	EXP 	New trial (rep=0, index=13): OrderedDict([('WordItem', 'ACCOUNTANT'), ('OldNew', 'New'), ('ItemType', 'RelLure')])
111.7476 	EXP 	textBlank500: autoDraw = False
111.7476 	EXP 	textBlank500: autoDraw = False
111.7476 	EXP 	textTestWord: text = 'ACCOUNTANT'
111.7476 	EXP 	textTestWord: autoDraw = True
112.6260 	DATA 	Keypress: n
112.6489 	EXP 	textTestWord: autoDraw = False
112.6489 	EXP 	textBlank500: autoDraw = True
113.1187 	EXP 	New trial (rep=0, index=14): OrderedDict([('WordItem', 'REVEREND'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
113.1485 	EXP 	textBlank500: autoDraw = False
113.1485 	EXP 	textBlank500: autoDraw = False
113.1485 	EXP 	textTestWord: text = 'REVEREND'
113.1485 	EXP 	textTestWord: autoDraw = True
113.8573 	DATA 	Keypress: y
113.8826 	EXP 	textTestWord: autoDraw = False
113.8826 	EXP 	textBlank500: autoDraw = True
114.3535 	EXP 	New trial (rep=0, index=15): OrderedDict([('WordItem', 'TEACHER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
114.3836 	EXP 	textBlank500: autoDraw = False
114.3836 	EXP 	textBlank500: autoDraw = False
114.3836 	EXP 	textTestWord: text = 'TEACHER'
114.3836 	EXP 	textTestWord: autoDraw = True
115.0610 	DATA 	Keypress: y
115.0841 	EXP 	textTestWord: autoDraw = False
115.0841 	EXP 	textBlank500: autoDraw = True
115.5544 	EXP 	New trial (rep=0, index=16): OrderedDict([('WordItem', 'CARPENTER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
115.5850 	EXP 	textBlank500: autoDraw = False
115.5850 	EXP 	textBlank500: autoDraw = False
115.5850 	EXP 	textTestWord: text = 'CARPENTER'
115.5850 	EXP 	textTestWord: autoDraw = True
116.2612 	DATA 	Keypress: y
116.2852 	EXP 	textTestWord: autoDraw = False
116.2852 	EXP 	textBlank500: autoDraw = True
116.7568 	EXP 	New trial (rep=0, index=17): OrderedDict([('WordItem', 'SALESMAN'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
116.7867 	EXP 	textBlank500: autoDraw = False
116.7867 	EXP 	textBlank500: autoDraw = False
116.7867 	EXP 	textTestWord: text = 'SALESMAN'
116.7867 	EXP 	textTestWord: autoDraw = True
117.4312 	DATA 	Keypress: y
117.4536 	EXP 	textTestWord: autoDraw = False
117.4536 	EXP 	textBlank500: autoDraw = True
117.9238 	EXP 	New trial (rep=0, index=18): OrderedDict([('WordItem', 'DETECTIVE'), ('OldNew', 'New'), ('ItemType', 'RelLure')])
117.9534 	EXP 	textBlank500: autoDraw = False
117.9534 	EXP 	textBlank500: autoDraw = False
117.9534 	EXP 	textTestWord: text = 'DETECTIVE'
117.9534 	EXP 	textTestWord: autoDraw = True
118.7658 	DATA 	Keypress: n
118.7882 	EXP 	textTestWord: autoDraw = False
118.7882 	EXP 	textBlank500: autoDraw = True
119.2583 	EXP 	New trial (rep=0, index=19): OrderedDict([('WordItem', 'COBRA'), ('OldNew', 'Old'), ('ItemType', 'CW')])
119.2880 	EXP 	textBlank500: autoDraw = False
119.2880 	EXP 	textBlank500: autoDraw = False
119.2880 	EXP 	textTestWord: text = 'COBRA'
119.2880 	EXP 	textTestWord: autoDraw = True
120.3986 	DATA 	Keypress: y
120.4229 	EXP 	textTestWord: autoDraw = False
120.4229 	EXP 	textBlank500: autoDraw = True
120.8935 	EXP 	New trial (rep=0, index=20): OrderedDict([('WordItem', 'ANACONDA'), ('OldNew', 'New'), ('ItemType', 'CWLure')])
120.9238 	EXP 	textBlank500: autoDraw = False
120.9238 	EXP 	textBlank500: autoDraw = False
120.9238 	EXP 	textTestWord: text = 'ANACONDA'
120.9238 	EXP 	textTestWord: autoDraw = True
121.7340 	DATA 	Keypress: n
121.7577 	EXP 	textTestWord: autoDraw = False
121.7577 	EXP 	textBlank500: autoDraw = True
122.2280 	EXP 	New trial (rep=0, index=21): OrderedDict([('WordItem', 'LAWYER'), ('OldNew', 'Old'), ('ItemType', 'Occupations')])
122.2579 	EXP 	textBlank500: autoDraw = False
122.2579 	EXP 	textBlank500: autoDraw = False
122.2579 	EXP 	textTestWord: text = 'LAWYER'
122.2579 	EXP 	textTestWord: autoDraw = True
122.9674 	DATA 	Keypress: y
122.9918 	EXP 	textTestWord: autoDraw = False
122.9918 	EXP 	textBlank500: autoDraw = True
123.4633 	EXP 	New trial (rep=0, index=22): OrderedDict([('WordItem', 'PROPAGANDA'), ('OldNew', 'New'), ('ItemType', 'UnrelLure')])
123.4923 	EXP 	textBlank500: autoDraw = False
123.4923 	EXP 	textBlank500: autoDraw = False
123.4923 	EXP 	textTestWord: text = 'PROPAGANDA'
123.4923 	EXP 	textTestWord: autoDraw = True
124.3669 	DATA 	Keypress: n
124.4269 	EXP 	textTestWord: autoDraw = False
124.4269 	EXP 	textBlank500: autoDraw = True
124.8981 	EXP 	New trial (rep=0, index=23): OrderedDict([('WordItem', 'PYTHON'), ('OldNew', 'New'), ('ItemType', 'CWLure')])
124.9305 	EXP 	textBlank500: autoDraw = False
124.9305 	EXP 	textBlank500: autoDraw = False
124.9305 	EXP 	textTestWord: text = 'PYTHON'
124.9305 	EXP 	textTestWord: autoDraw = True
125.7363 	DATA 	Keypress: n
125.7614 	EXP 	textTestWord: autoDraw = False
125.7614 	EXP 	textBlank500: autoDraw = True
126.2630 	EXP 	textBlank500: autoDraw = False
126.2630 	EXP 	textBlank500: autoDraw = False
126.2630 	EXP 	textEnd: autoDraw = True
127.6019 	DATA 	Keypress: space
127.6306 	EXP 	textEnd: autoDraw = False
127.7628 	EXP 	window1: mouseVisible = True
